0.0125477,0,0,0,0.208039,0,0,0,0,0,0,0,0,0,0,0,0.765912,12.6986,inf,inf
0.00124522,0,0,0,0.0107679,0,0,0,0,0,0,0,0,0,0,0,1.46271,12.6486,inf,inf
1.45125,0,0,0,1.73644,0,0,0,0,0,0,0,0,0,0,0,0.00907042,0.0108529,inf,inf
0.0125477,0,0,0,0.208039,0,0,0,0,0,0,0,0,0,0,0,0.765912,12.6986,inf,inf
